index,loss
6000,5.873117446899414
7000,2.0700788497924805
8000,0.11464989185333252
9000,4.069151878356934
10000,0.6856276392936707
11000,0.004355598706752062
12000,0.03745038062334061
13000,0.03303203731775284
14000,0.038021020591259
15000,0.03102720156311989
16000,0.0035177459940314293
17000,0.003948049619793892
18000,0.0061321561224758625
19000,0.03573501855134964
20000,0.03055729530751705
21000,0.0914933979511261
22000,0.002339883241802454
23000,0.05464692786335945
24000,0.001709213014692068
25000,0.08036129176616669
26000,0.035644397139549255
27000,0.02448112517595291
28000,0.02040817029774189
29000,0.002664864994585514
30000,0.06062285974621773
31000,0.0041899168863892555
32000,0.0033646284136921167
33000,0.035813771188259125
34000,0.00275132292881608
35000,0.055832475423812866
36000,0.0032430184073746204
37000,0.0038028890267014503
38000,0.04348897188901901
39000,0.0037890435196459293
40000,0.005112785845994949
41000,0.038938093930482864
42000,0.004621858708560467
43000,0.017928490415215492
44000,0.006467496044933796
45000,0.010083088651299477
46000,0.019968895241618156
47000,0.03344748914241791
48000,0.05080772936344147
49000,0.003373255953192711
50000,0.00856039673089981
51000,0.012424713931977749
52000,0.006758037488907576
53000,0.0259803906083107
54000,0.0035651649814099073
55000,0.006490998901426792
56000,0.005252707749605179
57000,0.005130622535943985
58000,0.024152733385562897
59000,0.00790278147906065
60000,0.014787420630455017
61000,0.00792645663022995
62000,0.0048107728362083435
63000,0.007545985281467438
64000,0.01017269678413868
65000,0.013156198896467686
66000,0.039768364280462265
67000,0.007283572107553482
68000,0.007325322367250919
69000,0.005705708172172308
70000,0.08197028934955597
71000,0.004666266962885857
72000,0.007402049843221903
73000,0.005795103032141924
74000,0.00622969027608633
75000,0.0037701784167438745
76000,0.00377699825912714
77000,0.006580626592040062
78000,0.0037845615297555923
79000,0.0040170568972826
80000,0.005330891348421574
81000,0.009687164798378944
82000,0.006925794295966625
83000,0.010926449671387672
84000,0.00906580314040184
85000,0.004769721534103155
86000,0.01302158460021019
87000,0.014026639983057976
88000,0.005321935284882784
89000,0.0031583209056407213
90000,0.0022880034521222115
91000,0.005040237680077553
92000,0.0039575048722326756
93000,0.00937762763351202
94000,0.006161470897495747
95000,0.004978672135621309
96000,0.005267029162496328
97000,0.003482917556539178
98000,0.018042316660284996
99000,0.0030142422765493393
100000,0.0033050007186830044
101000,0.003908965736627579
102000,0.0038105440326035023
103000,0.004369662143290043
104000,0.002145920880138874
105000,0.00542629137635231
106000,0.002612451557070017
107000,0.007657181471586227
108000,0.002320463303476572
109000,0.0024264610838145018
110000,0.002885864581912756
111000,0.0052257683128118515
112000,0.0034116427414119244
113000,0.0023845273535698652
114000,0.001960191410034895
115000,0.0041129933670163155
116000,0.003051582258194685
117000,0.002111799083650112
118000,0.003281425219029188
119000,0.0037907189689576626
120000,0.0028387601487338543
121000,0.007228827103972435
122000,0.005018578376621008
123000,0.004805450327694416
124000,0.003300408599898219
125000,0.029288718476891518
126000,0.02696656994521618
127000,0.005881008692085743
128000,0.00303201493807137
129000,0.0013231546618044376
130000,0.002110601868480444
131000,0.0030763056129217148
132000,0.0018658529734238982
133000,0.002252059057354927
134000,0.0013948092237114906
135000,0.006222323980182409
136000,0.002212321385741234
137000,0.002584346104413271
138000,0.002385593019425869
