index,episode,rewards
193677,227,-21.0
194529,228,-21.0
195289,229,-21.0
196047,230,-21.0
196900,231,-21.0
197881,232,-20.0
198731,233,-21.0
199664,234,-20.0
200630,235,-20.0
201608,236,-20.0
202388,237,-21.0
203267,238,-21.0
204026,239,-21.0
204963,240,-21.0
205806,241,-21.0
206687,242,-21.0
207600,243,-21.0
208541,244,-20.0
209425,245,-21.0
210243,246,-21.0
211024,247,-21.0
211785,248,-21.0
212636,249,-21.0
213397,250,-21.0
214335,251,-21.0
215262,252,-21.0
216086,253,-21.0
217032,254,-21.0
217932,255,-20.0
218779,256,-21.0
219697,257,-20.0
220504,258,-21.0
221265,259,-21.0
222022,260,-21.0
222843,261,-21.0
223664,262,-21.0
224516,263,-21.0
225277,264,-21.0
226174,265,-21.0
227077,266,-21.0
227977,267,-21.0
228820,268,-21.0
229686,269,-20.0
230571,270,-21.0
231593,271,-20.0
232475,272,-21.0
233417,273,-21.0
234178,274,-21.0
234985,275,-21.0
235808,276,-21.0
236628,277,-21.0
237438,278,-21.0
238507,279,-19.0
239269,280,-21.0
240028,281,-21.0
240888,282,-20.0
241698,283,-21.0
242522,284,-21.0
243430,285,-21.0
244189,286,-21.0
245010,287,-21.0
246048,288,-19.0
246807,289,-21.0
247843,290,-19.0
248738,291,-20.0
249557,292,-21.0
250456,293,-21.0
251243,294,-21.0
252062,295,-21.0
252871,296,-21.0
253713,297,-21.0
254795,298,-20.0
255577,299,-21.0
256340,300,-21.0
257100,301,-21.0
257859,302,-21.0
258796,303,-21.0
259618,304,-21.0
260481,305,-20.0
261304,306,-21.0
262123,307,-21.0
263005,308,-21.0
263844,309,-21.0
264606,310,-21.0
265476,311,-20.0
266316,312,-20.0
267303,313,-19.0
268065,314,-21.0
268943,315,-21.0
269704,316,-21.0
270547,317,-20.0
271396,318,-21.0
272260,319,-21.0
273161,320,-20.0
273984,321,-21.0
274821,322,-21.0
275640,323,-21.0
276476,324,-20.0
277233,325,-21.0
278052,326,-21.0
279016,327,-20.0
279932,328,-20.0
280795,329,-20.0
281632,330,-20.0
282450,331,-21.0
283274,332,-21.0
284109,333,-20.0
285176,334,-21.0
286075,335,-21.0
286896,336,-21.0
287720,337,-21.0
288537,338,-21.0
289340,339,-21.0
290102,340,-21.0
290939,341,-20.0
291884,342,-20.0
292708,343,-21.0
293469,344,-21.0
294310,345,-21.0
295184,346,-21.0
296154,347,-19.0
296940,348,-21.0
297764,349,-21.0
298583,350,-21.0
299454,351,-20.0
300293,352,-20.0
301055,353,-21.0
301900,354,-21.0
302714,355,-21.0
303546,356,-20.0
304372,357,-21.0
305185,358,-21.0
305973,359,-21.0
306792,360,-21.0
307720,361,-21.0
308501,362,-21.0
309341,363,-20.0
310228,364,-20.0
311089,365,-20.0
311908,366,-21.0
312740,367,-20.0
313582,368,-20.0
314402,369,-21.0
315222,370,-21.0
316192,371,-21.0
316969,372,-21.0
317921,373,-20.0
318755,374,-21.0
319577,375,-21.0
320411,376,-20.0
321277,377,-21.0
322108,378,-20.0
322884,379,-21.0
323705,380,-21.0
324510,381,-21.0
325287,382,-21.0
326063,383,-21.0
326845,384,-21.0
327649,385,-21.0
328432,386,-21.0
329270,387,-21.0
330106,388,-20.0
330885,389,-21.0
331723,390,-21.0
332773,391,-20.0
333658,392,-20.0
334539,393,-20.0
335830,394,-18.0
336706,395,-20.0
337721,396,-19.0
338584,397,-21.0
339596,398,-19.0
340454,399,-20.0
341350,400,-20.0
342182,401,-20.0
343083,402,-20.0
343859,403,-21.0
344885,404,-19.0
345721,405,-21.0
346527,406,-21.0
347765,407,-21.0
348722,408,-19.0
349606,409,-20.0
350757,410,-21.0
351663,411,-21.0
352693,412,-18.0
353589,413,-20.0
354426,414,-20.0
355327,415,-20.0
356160,416,-20.0
357113,417,-20.0
357983,418,-20.0
359113,419,-18.0
360203,420,-19.0
361120,421,-20.0
361923,422,-21.0
362939,423,-20.0
363780,424,-20.0
364607,425,-21.0
365529,426,-20.0
366435,427,-21.0
367288,428,-20.0
368249,429,-19.0
369142,430,-20.0
370041,431,-20.0
371036,432,-19.0
371993,433,-19.0
372936,434,-21.0
373718,435,-21.0
375011,436,-17.0
375987,437,-19.0
376920,438,-20.0
377769,439,-21.0
378795,440,-20.0
379785,441,-19.0
380640,442,-21.0
381814,443,-19.0
382624,444,-21.0
383468,445,-21.0
384473,446,-20.0
385678,447,-17.0
386601,448,-20.0
387376,449,-21.0
388258,450,-21.0
389097,451,-21.0
390107,452,-21.0
391172,453,-21.0
392122,454,-20.0
393040,455,-21.0
394218,456,-19.0
395194,457,-21.0
396367,458,-18.0
397393,459,-19.0
398607,460,-17.0
399569,461,-21.0
400422,462,-21.0
401333,463,-20.0
402451,464,-19.0
403485,465,-18.0
404346,466,-21.0
405513,467,-19.0
406665,468,-18.0
407861,469,-17.0
408770,470,-21.0
409651,471,-21.0
410867,472,-18.0
411925,473,-19.0
413338,474,-14.0
414160,475,-21.0
415170,476,-19.0
416146,477,-20.0
417099,478,-21.0
418175,479,-18.0
419138,480,-19.0
420273,481,-17.0
421352,482,-21.0
422390,483,-21.0
423312,484,-21.0
424327,485,-20.0
425349,486,-21.0
426216,487,-21.0
427083,488,-21.0
428059,489,-20.0
428951,490,-21.0
430029,491,-18.0
430925,492,-21.0
431972,493,-20.0
433011,494,-21.0
433954,495,-19.0
434819,496,-20.0
435752,497,-19.0
436731,498,-20.0
437672,499,-21.0
438610,500,-19.0
439790,501,-17.0
440751,502,-20.0
441806,503,-18.0
442862,504,-19.0
444084,505,-16.0
445415,506,-20.0
446540,507,-18.0
447456,508,-20.0
448381,509,-20.0
449544,510,-17.0
450765,511,-20.0
451961,512,-20.0
453088,513,-18.0
454003,514,-20.0
455017,515,-19.0
455851,516,-21.0
456640,517,-21.0
457865,518,-20.0
458923,519,-19.0
459787,520,-20.0
460708,521,-21.0
461662,522,-20.0
463004,523,-16.0
464098,524,-19.0
465314,525,-19.0
466324,526,-19.0
467798,527,-16.0
469043,528,-16.0
470337,529,-18.0
471619,530,-16.0
472845,531,-20.0
474190,532,-15.0
475418,533,-21.0
476479,534,-18.0
477559,535,-21.0
478884,536,-15.0
480123,537,-17.0
480965,538,-21.0
481987,539,-20.0
483116,540,-18.0
484166,541,-19.0
484972,542,-21.0
485998,543,-19.0
486989,544,-20.0
487898,545,-20.0
488917,546,-21.0
490100,547,-18.0
490980,548,-21.0
491923,549,-21.0
492816,550,-21.0
493886,551,-21.0
494785,552,-21.0
496102,553,-15.0
497355,554,-19.0
499000,555,-12.0
500123,556,-17.0
501205,557,-20.0
502264,558,-19.0
503461,559,-20.0
504514,560,-20.0
505645,561,-18.0
506825,562,-17.0
507718,563,-21.0
508758,564,-20.0
509780,565,-20.0
510988,566,-17.0
512061,567,-21.0
513249,568,-17.0
514500,569,-16.0
515650,570,-18.0
517155,571,-17.0
518191,572,-19.0
519198,573,-20.0
520341,574,-18.0
521227,575,-20.0
522441,576,-18.0
523581,577,-20.0
524673,578,-20.0
525989,579,-15.0
527125,580,-20.0
528258,581,-20.0
529207,582,-21.0
530287,583,-20.0
531506,584,-19.0
532830,585,-19.0
533954,586,-17.0
534964,587,-19.0
535930,588,-20.0
537493,589,-15.0
538668,590,-17.0
539776,591,-20.0
540762,592,-21.0
541728,593,-20.0
543047,594,-18.0
544154,595,-17.0
545495,596,-15.0
546563,597,-20.0
547854,598,-20.0
548925,599,-20.0
550084,600,-21.0
551147,601,-21.0
552291,602,-20.0
553389,603,-19.0
554486,604,-20.0
555405,605,-20.0
556583,606,-20.0
557622,607,-20.0
558871,608,-17.0
559950,609,-20.0
560953,610,-20.0
562283,611,-15.0
563210,612,-21.0
564518,613,-20.0
565566,614,-19.0
566916,615,-15.0
568031,616,-21.0
569055,617,-20.0
570402,618,-17.0
571213,619,-21.0
572582,620,-16.0
573858,621,-19.0
575019,622,-18.0
575930,623,-20.0
577239,624,-17.0
578521,625,-15.0
579719,626,-20.0
580745,627,-21.0
581905,628,-18.0
583532,629,-12.0
585388,630,-9.0
586381,631,-21.0
587265,632,-20.0
588386,633,-20.0
590455,634,10.0
592050,635,-13.0
593059,636,-20.0
594312,637,-18.0
595498,638,-20.0
596824,639,-18.0
597823,640,-20.0
599123,641,-19.0
600700,642,-13.0
602833,643,8.0
604395,644,20.0
605478,645,-19.0
606825,646,-19.0
608379,647,-14.0
609533,648,-20.0
610648,649,-17.0
611978,650,-18.0
612982,651,-21.0
614248,652,-19.0
615499,653,-18.0
616756,654,-18.0
618321,655,20.0
619936,656,-11.0
622159,657,6.0
623691,658,-15.0
625776,659,-5.0
627153,660,-17.0
628781,661,-14.0
630166,662,-15.0
631958,663,15.0
633400,664,-19.0
634874,665,-18.0
636803,666,12.0
638368,667,20.0
640102,668,16.0
641954,669,-11.0
643623,670,-18.0
644994,671,-18.0
646660,672,-17.0
648125,673,-16.0
649875,674,16.0
651201,675,-19.0
652766,676,20.0
654127,677,-19.0
655884,678,16.0
657089,679,-20.0
658858,680,16.0
661148,681,6.0
662133,682,-19.0
664522,683,3.0
665770,684,-18.0
666872,685,-19.0
668255,686,-17.0
669820,687,20.0
672143,688,-6.0
673684,689,-17.0
675019,690,-19.0
676177,691,-19.0
677558,692,-19.0
678916,693,-20.0
680044,694,-21.0
681330,695,-21.0
682246,696,-21.0
684049,697,-11.0
686167,698,8.0
687322,699,-18.0
688395,700,-18.0
689569,701,-21.0
691191,702,20.0
692592,703,-19.0
694515,704,-9.0
695876,705,-20.0
697434,706,-13.0
698775,707,-20.0
700402,708,20.0
702203,709,15.0
703565,710,-20.0
705131,711,20.0
706470,712,-20.0
708037,713,20.0
709360,714,-20.0
710784,715,-15.0
712106,716,-20.0
713428,717,-21.0
714786,718,-20.0
716099,719,-20.0
717480,720,-20.0
719742,721,4.0
721096,722,-20.0
723091,723,-9.0
724557,724,-19.0
725943,725,-20.0
727934,726,-9.0
729062,727,-21.0
730727,728,-13.0
732233,729,-18.0
733479,730,-20.0
734799,731,-20.0
736136,732,-20.0
738071,733,-10.0
739451,734,-20.0
741771,735,-7.0
743847,736,-10.0
745847,737,12.0
747561,738,-12.0
749611,739,12.0
751072,740,-20.0
753764,741,1.0
755267,742,-19.0
757489,743,-6.0
758853,744,-20.0
760121,745,-21.0
762343,746,-7.0
763897,747,-14.0
765931,748,-8.0
767338,749,-19.0
768693,750,-21.0
770058,751,-20.0
771489,752,-19.0
773497,753,-9.0
774867,754,-20.0
776821,755,-10.0
779222,756,-4.0
781834,757,-1.0
783236,758,-20.0
784743,759,-18.0
786212,760,-19.0
787692,761,-19.0
789226,762,-19.0
791015,763,-11.0
792941,764,-10.0
794855,765,-10.0
796207,766,-21.0
797614,767,-19.0
799029,768,-20.0
800404,769,-21.0
802486,770,11.0
803859,771,-20.0
805789,772,-10.0
807906,773,10.0
809418,774,-17.0
811402,775,-10.0
812895,776,-19.0
814231,777,-20.0
815896,778,-16.0
817933,779,-8.0
819265,780,-21.0
820641,781,-21.0
822386,782,-12.0
823671,783,-21.0
825112,784,-21.0
826233,785,-20.0
828515,786,7.0
830494,787,-10.0
832481,788,-10.0
834075,789,-18.0
835557,790,-19.0
837177,791,-18.0
838861,792,-17.0
840638,793,-17.0
842406,794,-16.0
844044,795,-18.0
845749,796,17.0
848129,797,3.0
849915,798,-17.0
851711,799,-11.0
852809,800,-20.0
854383,801,-18.0
855922,802,-17.0
857467,803,-17.0
859260,804,-11.0
860859,805,-13.0
862176,806,-16.0
863948,807,-12.0
865796,808,-16.0
867586,809,-16.0
869363,810,-15.0
871416,811,-13.0
873545,812,11.0
875694,813,9.0
877811,814,10.0
879942,815,10.0
881963,816,-13.0
884454,817,-3.0
886445,818,-14.0
888712,819,-7.0
890938,820,-8.0
892692,821,-16.0
895384,822,2.0
897394,823,-13.0
899060,824,-18.0
900915,825,-15.0
902470,826,-18.0
905123,827,-3.0
906850,828,-17.0
908647,829,-15.0
910330,830,-18.0
912235,831,-14.0
914344,832,13.0
916470,833,11.0
918231,834,-17.0
919706,835,-14.0
921586,836,-16.0
923697,837,11.0
926275,838,5.0
927927,839,-17.0
930298,840,8.0
932412,841,7.0
934420,842,15.0
936675,843,10.0
938241,844,20.0
940034,845,16.0
941052,846,-21.0
942291,847,-20.0
943821,848,-18.0
944763,849,-21.0
945923,850,-20.0
946746,851,-21.0
947899,852,-19.0
949871,853,-15.0
951771,854,15.0
954351,855,3.0
956809,856,7.0
959039,857,7.0
960060,858,-20.0
961625,859,20.0
963215,860,20.0
965882,861,2.0
967625,862,-17.0
968826,863,-20.0
970415,864,20.0
972197,865,-17.0
973703,866,-17.0
975156,867,-18.0
976434,868,-19.0
977828,869,-18.0
979016,870,-19.0
980640,871,20.0
982049,872,-18.0
983768,873,-16.0
985622,874,14.0
987093,875,-17.0
988757,876,18.0
990180,877,-17.0
991935,878,15.0
993586,879,18.0
995373,880,-15.0
997246,881,-15.0
998903,882,-17.0
1000971,883,11.0
1002933,884,-14.0
1004653,885,18.0
1006369,886,-17.0
1007939,887,20.0
1009762,888,15.0
1011458,889,17.0
1013234,890,16.0
1015420,891,9.0
1017183,892,15.0
1019001,893,15.0
1020738,894,17.0
1022484,895,17.0
1024348,896,14.0
1025935,897,-17.0
1027759,898,-15.0
1029826,899,10.0
1031283,900,-19.0
1032964,901,-16.0
1034959,902,11.0
1036912,903,14.0
1038476,904,20.0
1039564,905,-20.0
1040690,906,-21.0
1041894,907,-19.0
1043652,908,17.0
1045321,909,-17.0
1046959,910,-16.0
1048216,911,-20.0
1050485,912,-9.0
1052259,913,16.0
1053918,914,18.0
1055603,915,17.0
1057265,916,18.0
1058814,917,-18.0
1060608,918,-15.0
1062544,919,-15.0
1064870,920,9.0
1066388,921,-19.0
1068461,922,11.0
1069777,923,-21.0
1071231,924,-20.0
1072544,925,-21.0
1074204,926,18.0
1075898,927,17.0
1077339,928,-19.0
1078993,929,-18.0
1080687,930,-18.0
1082439,931,16.0
1083868,932,-20.0
1085080,933,-21.0
1086650,934,-20.0
1088105,935,-21.0
1089572,936,-20.0
1091252,937,-19.0
1092813,938,20.0
1095269,939,-6.0
1096807,940,-19.0
1098396,941,20.0
1100814,942,5.0
1102974,943,9.0
1105183,944,8.0
1107507,945,5.0
1109267,946,16.0
1110581,947,-21.0
1112421,948,15.0
1114073,949,-18.0
1115346,950,-21.0
1116560,951,-21.0
1118379,952,-12.0
1120223,953,15.0
1122100,954,-11.0
1123644,955,-19.0
1125075,956,-21.0
1126392,957,-20.0
1127935,958,-19.0
1129843,959,-12.0
1131059,960,-20.0
1132724,961,-17.0
1134110,962,-21.0
1135461,963,-20.0
1137653,964,-4.0
1138906,965,-21.0
1140290,966,-20.0
1141631,967,-21.0
1143701,968,-11.0
1145046,969,-21.0
1147159,970,-12.0
1148787,971,-19.0
1150404,972,-20.0
1152234,973,-20.0
1154169,974,-12.0
1155830,975,18.0
1157643,976,-12.0
1159418,977,-20.0
1161168,978,-19.0
1163188,979,-20.0
1164853,980,18.0
1166670,981,-19.0
1168189,982,-20.0
1170315,983,9.0
1171735,984,-21.0
1173290,985,-19.0
1175092,986,-12.0
1176652,987,-20.0
1178569,988,-17.0
1179822,989,-21.0
1181595,990,16.0
1183111,991,-20.0
1185506,992,5.0
1188086,993,2.0
1190371,994,-8.0
1192349,995,-11.0
1193911,996,20.0
1195491,997,-19.0
1196895,998,-20.0
1198614,999,-15.0
1200458,1000,-15.0
1201980,1001,-19.0
1204116,1002,-9.0
1205769,1003,-17.0
1207418,1004,-17.0
1209299,1005,14.0
1211021,1006,18.0
1212588,1007,20.0
1214695,1008,11.0
1216584,1009,-19.0
1218188,1010,-18.0
1219750,1011,20.0
1222271,1012,5.0
1223832,1013,20.0
1225546,1014,18.0
1226437,1015,-21.0
1228001,1016,20.0
1229669,1017,-18.0
1231306,1018,-19.0
1233208,1019,-16.0
1235003,1020,16.0
1235784,1021,-21.0
1237474,1022,-20.0
1239338,1023,-12.0
1242074,1024,1.0
1243636,1025,20.0
1245387,1026,-20.0
1247158,1027,17.0
1249324,1028,-4.0
1251049,1029,18.0
1252707,1030,-18.0
1254513,1031,-18.0
1256148,1032,19.0
1258716,1033,-1.0
1260362,1034,-17.0
1262214,1035,-15.0
1263295,1036,-21.0
1264686,1037,-19.0
1265953,1038,-21.0
1267744,1039,-19.0
1269308,1040,20.0
1270932,1041,20.0
1273749,1042,-3.0
1275313,1043,20.0
1276913,1044,-19.0
1278539,1045,20.0
1280075,1046,-20.0
1281758,1047,20.0
1284110,1048,-11.0
1286037,1049,-11.0
1287468,1050,-21.0
1289091,1051,20.0
1290705,1052,20.0
1292722,1053,-18.0
1294381,1054,-18.0
1296120,1055,-20.0
1297745,1056,20.0
1299369,1057,20.0
1301430,1058,-14.0
1303384,1059,14.0
1305402,1060,-16.0
1307565,1061,-17.0
1309854,1062,-16.0
1311388,1063,-19.0
1312855,1064,-20.0
1314489,1065,19.0
1315824,1066,-21.0
1317446,1067,20.0
1319122,1068,-21.0
1321021,1069,15.0
1322647,1070,20.0
1325110,1071,8.0
1326737,1072,20.0
1328523,1073,-19.0
1330162,1074,19.0
1331632,1075,-20.0
1334056,1076,-8.0
1335425,1077,-21.0
1337570,1078,12.0
1338906,1079,-21.0
1340533,1080,20.0
1341996,1081,-20.0
1343563,1082,20.0
1345125,1083,20.0
1346745,1084,-19.0
1349374,1085,-5.0
1350935,1086,20.0
1351948,1087,-21.0
1353661,1088,18.0
1355227,1089,20.0
1357128,1090,16.0
1358984,1091,15.0
1360549,1092,20.0
1362114,1093,20.0
1363675,1094,20.0
1365315,1095,19.0
1368001,1096,-4.0
1369565,1097,20.0
1371204,1098,-19.0
1373030,1099,18.0
1374655,1100,20.0
1376062,1101,-21.0
1377624,1102,20.0
1379190,1103,20.0
1380755,1104,20.0
1382550,1105,-20.0
1384220,1106,-20.0
1385951,1107,-17.0
1387856,1108,-17.0
1389771,1109,-19.0
1391390,1110,-20.0
1394321,1111,-4.0
1397319,1112,-4.0
1399464,1113,-15.0
1401506,1114,12.0
1404578,1115,-3.0
1407308,1116,-4.0
1409361,1117,-17.0
1412402,1118,-2.0
1414380,1119,-13.0
1417006,1120,-6.0
1419375,1121,-9.0
1421089,1122,-20.0
1422656,1123,-19.0
1424114,1124,-20.0
1426135,1125,-15.0
1428633,1126,6.0
1431472,1127,-3.0
1432793,1128,-21.0
1435622,1129,-2.0
1438279,1130,-4.0
1439965,1131,-17.0
1442818,1132,-2.0
1444502,1133,-17.0
1445821,1134,-21.0
1447637,1135,-18.0
1448992,1136,-21.0
1450311,1137,-21.0
1453193,1138,-1.0
1456107,1139,-1.0
1458354,1140,-16.0
1461128,1141,-2.0
1462987,1142,-17.0
1464442,1143,-20.0
1466847,1144,8.0
1469190,1145,-12.0
1471958,1146,-4.0
1473520,1147,20.0
1475250,1148,-17.0
1476761,1149,-20.0
1479250,1150,-5.0
1481546,1151,-8.0
1483802,1152,7.0
1485650,1153,-15.0
1488594,1154,1.0
1491525,1155,1.0
1493409,1156,-15.0
1494774,1157,-21.0
1496440,1158,-18.0
1498004,1159,20.0
1499473,1160,-21.0
1501039,1161,20.0
1503857,1162,3.0
1505663,1163,-17.0
1507228,1164,20.0
1510243,1165,1.0
1511809,1166,20.0
1513447,1167,-17.0
1514988,1168,-20.0
1516534,1169,-19.0
1517879,1170,-21.0
1519492,1171,-19.0
1520833,1172,-21.0
1523744,1173,-1.0
1525441,1174,-16.0
1528330,1175,-1.0
1531178,1176,-1.0
1532590,1177,-21.0
1534747,1178,6.0
1536632,1179,-18.0
1538381,1180,-17.0
1539943,1181,20.0
1542781,1182,-2.0
1545707,1183,-3.0
1547790,1184,-14.0
1549699,1185,-17.0
1551221,1186,-19.0
1553046,1187,-19.0
1554672,1188,-19.0
1557387,1189,-7.0
1559005,1190,-21.0
1560670,1191,18.0
1562072,1192,-20.0
1564961,1193,-1.0
1566655,1194,17.0
1568222,1195,20.0
1569787,1196,20.0
1572182,1197,-8.0
1575126,1198,-1.0
1577964,1199,-2.0
1579983,1200,15.0
1581225,1201,-20.0
1584251,1202,-2.0
1587327,1203,-1.0
1588737,1204,-17.0
1591298,1205,-8.0
1592727,1206,-19.0
1594349,1207,-16.0
1596662,1208,-8.0
1598619,1209,-16.0
1600564,1210,-14.0
1603607,1211,1.0
1605172,1212,20.0
1606596,1213,-18.0
1608203,1214,-19.0
1611123,1215,-3.0
1612566,1216,-20.0
1614286,1217,-18.0
1617303,1218,-2.0
1620003,1219,-4.0
1621569,1220,20.0
1623143,1221,-20.0
1624147,1222,-20.0
1625468,1223,-20.0
1627852,1224,-6.0
1629415,1225,20.0
1631105,1226,-14.0
1632322,1227,-20.0
1633885,1228,20.0
1635351,1229,-19.0
1636944,1230,-18.0
1638510,1231,20.0
1639689,1232,-20.0
1640905,1233,-20.0
1642058,1234,-20.0
1643620,1235,20.0
1646489,1236,-4.0
1648053,1237,20.0
1649617,1238,20.0
1652300,1239,-5.0
1653345,1240,-20.0
1654552,1241,-21.0
1657225,1242,-5.0
1660050,1243,-4.0
1661914,1244,-17.0
1663353,1245,-21.0
1664837,1246,-20.0
1666862,1247,14.0
1668720,1248,15.0
1670715,1249,-18.0
1672401,1250,-18.0
1673945,1251,-18.0
1675507,1252,20.0
1676801,1253,-21.0
1678175,1254,-21.0
1679435,1255,-21.0
1680744,1256,-21.0
1682188,1257,-21.0
1683663,1258,-21.0
1684904,1259,-20.0
1686239,1260,-21.0
1687803,1261,20.0
1690473,1262,-4.0
1692029,1263,-21.0
1695016,1264,-1.0
1696055,1265,-20.0
1697850,1266,-21.0
1700252,1267,-6.0
1701421,1268,-19.0
1703897,1269,-6.0
1705989,1270,13.0
1707569,1271,-19.0
1709061,1272,-19.0
1710590,1273,-18.0
1712358,1274,15.0
1713921,1275,20.0
1715081,1276,-18.0
1716408,1277,-21.0
1719333,1278,-1.0
1720624,1279,-18.0
1722296,1280,-17.0
1723365,1281,-21.0
1724894,1282,-20.0
1726456,1283,20.0
1728082,1284,20.0
1729771,1285,20.0
1732517,1286,-3.0
1735491,1287,1.0
1737089,1288,-17.0
1738651,1289,20.0
1740217,1290,20.0
1741781,1291,20.0
1743348,1292,20.0
1744713,1293,-21.0
1746333,1294,-21.0
1748022,1295,17.0
1751059,1296,1.0
1752624,1297,20.0
1754188,1298,20.0
1757086,1299,-1.0
1760090,1300,1.0
1761606,1301,-20.0
1763171,1302,20.0
1766160,1303,-1.0
1768186,1304,13.0
1769752,1305,20.0
1772217,1306,5.0
1774282,1307,-9.0
1775877,1308,-20.0
1777529,1309,-19.0
1779119,1310,-20.0
1781485,1311,-6.0
1782979,1312,-21.0
1785672,1313,-4.0
1787234,1314,20.0
1788697,1315,-21.0
1791428,1316,-5.0
1792847,1317,-19.0
1795765,1318,2.0
1797308,1319,-19.0
1798980,1320,20.0
1801917,1321,-2.0
1804566,1322,5.0
1806327,1323,-18.0
1807864,1324,-20.0
1809426,1325,20.0
1811114,1326,-20.0
1812679,1327,20.0
1815385,1328,4.0
1817044,1329,-20.0
1818673,1330,-17.0
1820134,1331,-20.0
1821699,1332,20.0
1823090,1333,-21.0
1824653,1334,20.0
1826217,1335,20.0
1827643,1336,-21.0
1829190,1337,-20.0
1830837,1338,-19.0
1833465,1339,5.0
