index,loss
5165000,1.559126377105713
5166000,1.6187142133712769
5167000,1.6148090362548828
5168000,1.5933256149291992
5169000,1.5867552757263184
5170000,1.6043823957443237
5171000,1.6456987857818604
5172000,1.631346583366394
5173000,1.5962915420532227
5174000,1.567690134048462
5175000,1.600237250328064
5176000,1.6382936239242554
5177000,1.5558116436004639
5178000,1.6423439979553223
5179000,1.579954743385315
5180000,1.5600706338882446
5181000,1.5993716716766357
5182000,1.5354704856872559
5183000,1.5288304090499878
5184000,1.5003204345703125
5185000,1.5691475868225098
5186000,1.541907787322998
5187000,1.5854483842849731
5188000,1.5473289489746094
5189000,1.5876221656799316
5190000,1.5578672885894775
5191000,1.5779948234558105
5192000,1.5892621278762817
5193000,1.5458145141601562
5194000,1.542844533920288
5195000,1.6034525632858276
5196000,1.595613718032837
5197000,1.624820590019226
5198000,1.5154399871826172
5199000,1.5714129209518433
5200000,1.6031644344329834
5201000,1.5327028036117554
5202000,1.5193867683410645
5203000,1.5054601430892944
5204000,1.4659579992294312
5205000,1.5731048583984375
5206000,1.625436544418335
5207000,1.5543371438980103
5208000,1.5419727563858032
5209000,1.6049070358276367
5210000,1.59223473072052
5211000,1.5369069576263428
5212000,1.6050713062286377
5213000,1.4920333623886108
5214000,1.5580699443817139
5215000,1.4873206615447998
5216000,1.4777752161026
5217000,1.5881056785583496
5218000,1.6007899045944214
5219000,1.4806859493255615
5220000,1.487196445465088
5221000,1.5387204885482788
5222000,1.527336835861206
5223000,1.4698141813278198
5224000,1.5783612728118896
5225000,1.5375573635101318
5226000,1.5102038383483887
5227000,1.5067729949951172
5228000,1.5250585079193115
5229000,1.4679434299468994
5230000,1.4430339336395264
5231000,1.4929879903793335
5232000,1.4525160789489746
5233000,1.398103952407837
5234000,1.4490247964859009
5235000,1.4441235065460205
5236000,1.4439841508865356
5237000,1.4268524646759033
5238000,1.4429771900177002
5239000,1.4803037643432617
5240000,1.4508140087127686
5241000,1.539092779159546
5242000,1.4687104225158691
5243000,1.4060134887695312
5244000,1.408799409866333
5245000,1.464592456817627
5246000,1.3449900150299072
5247000,1.4978115558624268
5248000,1.3953053951263428
5249000,1.4042928218841553
5250000,1.332155466079712
5251000,1.4218811988830566
5252000,1.404766321182251
5253000,1.3912700414657593
5254000,1.4541536569595337
5255000,1.4470770359039307
5256000,1.4150722026824951
5257000,1.5476694107055664
5258000,1.4968353509902954
5259000,1.4065642356872559
5260000,1.4240573644638062
5261000,1.4225515127182007
5262000,1.3284049034118652
5263000,1.3859622478485107
5264000,1.3539097309112549
5265000,1.4063643217086792
5266000,1.3344770669937134
5267000,1.3754600286483765
5268000,1.3362776041030884
5269000,1.3622946739196777
5270000,1.3695708513259888
5271000,1.412482738494873
5272000,1.4243831634521484
5273000,1.4153144359588623
5274000,1.4097657203674316
5275000,1.4339227676391602
5276000,1.4168795347213745
5277000,1.3580524921417236
5278000,1.3633465766906738
5279000,1.3408076763153076
5280000,1.324150562286377
5281000,1.4037913084030151
5282000,1.3233122825622559
5283000,1.3462839126586914
5284000,1.3326152563095093
5285000,1.3316469192504883
5286000,1.4372719526290894
5287000,1.3493850231170654
5288000,1.336956262588501
5289000,1.3973946571350098
5290000,1.4359065294265747
5291000,1.327885627746582
5292000,1.379518747329712
5293000,1.3752548694610596
5294000,1.302839994430542
5295000,1.3311611413955688
5296000,1.3131682872772217
5297000,1.347954511642456
5298000,1.329516887664795
5299000,1.3218779563903809
5300000,1.3010085821151733
5301000,1.2728930711746216
5302000,1.3019423484802246
5303000,1.3095707893371582
5304000,1.358100175857544
5305000,1.3458694219589233
5306000,1.3923721313476562
5307000,1.3914036750793457
5308000,1.3468409776687622
5309000,1.3268457651138306
5310000,1.3174622058868408
5311000,1.3252570629119873
5312000,1.3351397514343262
5313000,1.3500957489013672
5314000,1.3688063621520996
5315000,1.3249309062957764
5316000,1.3693082332611084
5317000,1.3262015581130981
5318000,1.4232373237609863
5319000,1.332062005996704
5320000,1.387310266494751
5321000,1.323904037475586
5322000,1.3395689725875854
5323000,1.3540534973144531
5324000,1.326169729232788
5325000,1.2887150049209595
5326000,1.3671045303344727
5327000,1.3904552459716797
5328000,1.3552433252334595
5329000,1.4151731729507446
5330000,1.5020946264266968
5331000,1.3546481132507324
5332000,1.404991626739502
5333000,1.4049694538116455
5334000,1.5198748111724854
5335000,1.354440689086914
5336000,1.3635190725326538
5337000,1.3329299688339233
5338000,1.4858849048614502
5339000,1.47385835647583
5340000,1.4289119243621826
5341000,1.5011534690856934
5342000,1.5147737264633179
5343000,1.5974390506744385
5344000,1.4859063625335693
5345000,1.4624054431915283
5346000,1.5661581754684448
5347000,1.4964680671691895
5348000,1.5365989208221436
5349000,1.4549123048782349
5350000,1.526112675666809
5351000,1.579188585281372
5352000,1.4675323963165283
5353000,1.5796096324920654
5354000,1.53330659866333
5355000,1.4676568508148193
5356000,1.5519975423812866
5357000,1.5485289096832275
5358000,1.5400736331939697
5359000,1.5404460430145264
5360000,1.4842939376831055
5361000,1.5465679168701172
5362000,1.4854793548583984
5363000,1.500359058380127
5364000,1.439694881439209
5365000,1.4670262336730957
5366000,1.5363812446594238
5367000,1.4760611057281494
5368000,1.3991138935089111
5369000,1.4626543521881104
5370000,1.4564921855926514
5371000,1.3666939735412598
5372000,1.3701504468917847
5373000,1.4141201972961426
5374000,1.4711918830871582
5375000,1.369316577911377
5376000,1.3433194160461426
5377000,1.4214136600494385
5378000,1.4085350036621094
5379000,1.3519847393035889
5380000,1.3761842250823975
5381000,1.4035184383392334
5382000,1.3500778675079346
5383000,1.4126136302947998
5384000,1.3986252546310425
5385000,1.39459228515625
5386000,1.4126635789871216
5387000,1.4279333353042603
5388000,1.439453125
5389000,1.4161012172698975
5390000,1.4386651515960693
5391000,1.3460066318511963
5392000,1.3490403890609741
5393000,1.2755999565124512
5394000,1.3336520195007324
5395000,1.303607702255249
5396000,1.3319404125213623
5397000,1.2763043642044067
5398000,1.3203825950622559
5399000,1.3076000213623047
5400000,1.265289068222046
5401000,1.3278422355651855
5402000,1.2942790985107422
5403000,1.345746636390686
5404000,1.352975606918335
5405000,1.3202719688415527
5406000,1.3538868427276611
5407000,1.3850419521331787
5408000,1.355798602104187
5409000,1.2930996417999268
5410000,1.2927980422973633
5411000,1.2349613904953003
5412000,1.2120063304901123
5413000,1.2788193225860596
5414000,1.2293798923492432
5415000,1.243300199508667
5416000,1.269590139389038
5417000,1.3234995603561401
5418000,1.3022942543029785
5419000,1.259239912033081
5420000,1.2503271102905273
5421000,1.2731235027313232
5422000,1.2557523250579834
5423000,1.2663843631744385
5424000,1.228238821029663
5425000,1.2353730201721191
5426000,1.2355310916900635
5427000,1.2544515132904053
5428000,1.2391687631607056
5429000,1.227893590927124
5430000,1.2300065755844116
5431000,1.2108263969421387
5432000,1.2237052917480469
5433000,1.2260971069335938
5434000,1.2254252433776855
5435000,1.2645387649536133
5436000,1.2001259326934814
5437000,1.2366043329238892
5438000,1.2302242517471313
5439000,1.2571334838867188
5440000,1.2728652954101562
5441000,1.1661818027496338
5442000,1.2054333686828613
5443000,1.1963062286376953
5444000,1.2002203464508057
5445000,1.1508862972259521
5446000,1.1682835817337036
5447000,1.192504644393921
5448000,1.2128108739852905
5449000,1.20671808719635
5450000,1.1759734153747559
5451000,1.2069286108016968
5452000,1.2132062911987305
5453000,1.1860792636871338
5454000,1.1366829872131348
5455000,1.1834754943847656
5456000,1.2020548582077026
5457000,1.162896752357483
5458000,1.2202858924865723
5459000,1.1849095821380615
5460000,1.1951345205307007
5461000,1.1985740661621094
5462000,1.189704418182373
5463000,1.1817022562026978
5464000,1.2035261392593384
5465000,1.1408764123916626
5466000,1.1229898929595947
5467000,1.1248525381088257
5468000,1.1411854028701782
5469000,1.0956659317016602
5470000,1.1470048427581787
5471000,1.130718469619751
5472000,1.0748850107192993
5473000,1.0738228559494019
5474000,1.1507582664489746
5475000,1.1317471265792847
5476000,1.149561882019043
5477000,1.1655654907226562
5478000,1.1189231872558594
5479000,1.1071181297302246
5480000,1.1128604412078857
5481000,1.160805344581604
5482000,1.159714937210083
5483000,1.0984762907028198
5484000,1.1025135517120361
5485000,1.1344329118728638
5486000,1.127171277999878
5487000,1.1539831161499023
5488000,1.1802926063537598
5489000,1.247936487197876
5490000,1.2809176445007324
5491000,1.18757963180542
5492000,1.132559061050415
5493000,1.1209001541137695
5494000,1.0998311042785645
5495000,1.0981533527374268
5496000,1.136150598526001
5497000,1.120117425918579
5498000,1.0894273519515991
5499000,1.1000585556030273
5500000,1.1178045272827148
5501000,1.1507163047790527
5502000,1.1206940412521362
5503000,1.1497067213058472
5504000,1.1399691104888916
5505000,1.1496280431747437
5506000,1.1880184412002563
5507000,1.1256543397903442
5508000,1.066028118133545
5509000,1.104621410369873
5510000,1.0653705596923828
5511000,1.0748910903930664
5512000,1.0169212818145752
5513000,1.1177903413772583
5514000,1.1665929555892944
5515000,1.0340027809143066
5516000,1.014630675315857
5517000,1.063637614250183
5518000,1.0543591976165771
5519000,1.0660104751586914
5520000,1.078735589981079
5521000,1.0915651321411133
5522000,1.0692949295043945
5523000,1.0726279020309448
5524000,1.0821468830108643
5525000,1.0888835191726685
5526000,1.0659914016723633
5527000,1.0798782110214233
5528000,1.0422842502593994
5529000,1.0655081272125244
5530000,1.028688669204712
5531000,0.9870156049728394
5532000,1.0157721042633057
5533000,1.0058664083480835
5534000,1.010299563407898
5535000,1.0654911994934082
5536000,1.044111967086792
5537000,1.0250641107559204
5538000,1.0131593942642212
5539000,1.0539637804031372
5540000,1.0668351650238037
5541000,1.026292085647583
5542000,1.0494016408920288
5543000,1.0109893083572388
5544000,1.065699577331543
5545000,0.972474217414856
5546000,1.01883065700531
5547000,1.019144058227539
5548000,1.0018199682235718
5549000,1.0206013917922974
5550000,1.0552560091018677
5551000,0.9701680541038513
5552000,0.9823070764541626
5553000,1.0517808198928833
5554000,1.0195832252502441
5555000,1.0531678199768066
5556000,1.0748804807662964
5557000,1.0196375846862793
5558000,1.0205947160720825
5559000,0.9671560525894165
5560000,1.0231127738952637
5561000,1.0422124862670898
5562000,0.9503200650215149
5563000,1.0366482734680176
5564000,1.052048921585083
5565000,1.084720253944397
5566000,1.0338979959487915
5567000,1.0837116241455078
5568000,1.0311100482940674
5569000,1.0509555339813232
5570000,1.0742555856704712
5571000,1.03432297706604
5572000,1.056464433670044
5573000,1.0838810205459595
5574000,1.0359477996826172
5575000,1.0329968929290771
5576000,1.0731847286224365
5577000,1.0611169338226318
5578000,1.0671509504318237
5579000,1.0908799171447754
5580000,1.058480978012085
5581000,1.0793421268463135
5582000,1.0529768466949463
5583000,1.043601632118225
5584000,1.093754768371582
5585000,1.0383021831512451
5586000,1.0737491846084595
5587000,1.0923197269439697
5588000,1.0910453796386719
5589000,1.1592286825180054
5590000,1.1989164352416992
5591000,1.0915977954864502
5592000,1.224147081375122
5593000,1.1506863832473755
5594000,1.1939642429351807
5595000,1.0903491973876953
5596000,1.1247663497924805
5597000,1.1063947677612305
5598000,1.0239660739898682
5599000,1.0961699485778809
5600000,0.9723000526428223
5601000,0.9958645105361938
5602000,0.9993062019348145
5603000,1.0308706760406494
5604000,0.9900668859481812
5605000,0.9262075424194336
5606000,0.9814512729644775
5607000,1.046303629875183
5608000,1.067527174949646
5609000,1.0316517353057861
5610000,0.9996137619018555
5611000,0.9960997700691223
5612000,0.9725017547607422
5613000,1.010049819946289
5614000,1.0110406875610352
5615000,0.9918016791343689
5616000,0.9575753211975098
5617000,0.9588605165481567
5618000,0.9130047559738159
5619000,0.9271589517593384
5620000,0.8995803594589233
5621000,0.9098399877548218
5622000,0.9037203788757324
5623000,0.9132883548736572
5624000,0.8868349194526672
5625000,0.934356689453125
5626000,0.9668291807174683
5627000,0.9064957499504089
5628000,0.970287561416626
5629000,0.9282404184341431
5630000,0.8986002802848816
5631000,0.9230045080184937
5632000,0.8987323045730591
5633000,0.9347175359725952
5634000,0.8849427700042725
5635000,0.9410895705223083
5636000,0.9104117155075073
5637000,0.8673563003540039
5638000,0.8822914361953735
5639000,0.8904557824134827
5640000,0.932685911655426
5641000,0.8821560740470886
5642000,0.9096627831459045
5643000,0.9007187485694885
5644000,0.9076699018478394
5645000,0.8815121650695801
5646000,0.9046176671981812
5647000,0.88145911693573
5648000,0.8961424231529236
5649000,0.9232972860336304
5650000,0.9317864775657654
5651000,0.895021915435791
5652000,0.8743778467178345
5653000,0.8417743444442749
5654000,0.8481265306472778
5655000,0.9101029634475708
5656000,0.9225949048995972
5657000,0.899721622467041
5658000,0.923836350440979
5659000,0.8728520274162292
5660000,0.9050458669662476
5661000,0.8969597816467285
5662000,0.845733642578125
5663000,0.9030646085739136
5664000,0.8940600156784058
5665000,0.8910297751426697
5666000,0.8919150829315186
5667000,0.8706665635108948
5668000,0.9123855829238892
5669000,0.8900205492973328
5670000,0.9505937099456787
5671000,0.8818650245666504
5672000,0.8501659631729126
5673000,0.8526668548583984
5674000,0.8783574104309082
5675000,0.8657811880111694
5676000,0.8609035015106201
5677000,0.8994880318641663
5678000,0.8433899283409119
5679000,0.8758469820022583
5680000,0.9605464339256287
5681000,0.8685289621353149
5682000,0.8694437742233276
5683000,0.8839781880378723
5684000,0.9273204803466797
5685000,0.8819803595542908
5686000,0.930353045463562
5687000,0.9260498285293579
5688000,0.8681833744049072
5689000,0.8802943229675293
5690000,0.9208194017410278
5691000,0.9579355120658875
5692000,0.8700180649757385
5693000,0.9349316358566284
5694000,0.9870052337646484
5695000,0.9299817085266113
5696000,0.9364558458328247
5697000,0.9660159349441528
5698000,0.9216802716255188
5699000,0.9065682291984558
5700000,0.8886154294013977
5701000,0.8022264838218689
5702000,0.821731686592102
5703000,0.8803409337997437
5704000,0.8340134620666504
5705000,0.8205258846282959
5706000,0.8149173855781555
5707000,0.8302092552185059
5708000,0.8696852922439575
5709000,0.8620786666870117
5710000,0.8911105990409851
5711000,0.9099408388137817
5712000,0.8288670778274536
5713000,0.8860343098640442
5714000,0.8660188913345337
5715000,0.8121109008789062
5716000,0.7991827130317688
5717000,0.8520614504814148
5718000,0.8052765130996704
5719000,0.794913649559021
5720000,0.7694733738899231
5721000,0.7506442666053772
5722000,0.7711466550827026
5723000,0.8100600242614746
5724000,0.7866108417510986
5725000,0.7965823411941528
5726000,0.792863130569458
5727000,0.7697354555130005
5728000,0.7840589284896851
5729000,0.7799964547157288
5730000,0.7904517650604248
5731000,0.7904527187347412
5732000,0.7772241830825806
5733000,0.7987807989120483
5734000,0.766471803188324
5735000,0.7660813331604004
5736000,0.7680287957191467
5737000,0.7638697028160095
5738000,0.7711179256439209
5739000,0.8214350938796997
5740000,0.7441595196723938
5741000,0.7396259307861328
5742000,0.7572067975997925
5743000,0.756706178188324
5744000,0.7526018619537354
5745000,0.8036502599716187
5746000,0.7297307848930359
5747000,0.7688585519790649
5748000,0.7747762203216553
5749000,0.7771198749542236
5750000,0.7371141314506531
5751000,0.7166369557380676
5752000,0.7665920853614807
5753000,0.730897843837738
5754000,0.6955506801605225
5755000,0.7369102835655212
5756000,0.7317937016487122
5757000,0.7097870111465454
5758000,0.7070741653442383
5759000,0.749274492263794
5760000,0.7443579435348511
5761000,0.8002972602844238
5762000,0.7156987190246582
5763000,0.7118667960166931
5764000,0.762965977191925
5765000,0.721238374710083
5766000,0.718465268611908
5767000,0.7220314741134644
5768000,0.7424830794334412
5769000,0.7464569211006165
5770000,0.7356230616569519
5771000,0.7268458604812622
5772000,0.7162045240402222
5773000,0.7227081060409546
5774000,0.7263896465301514
5775000,0.7102874517440796
5776000,0.7680416107177734
5777000,0.802822470664978
5778000,0.7813011407852173
5779000,0.8054420948028564
5780000,0.7975724339485168
5781000,0.8033844232559204
5782000,0.7195621132850647
5783000,0.7178608179092407
5784000,0.7668763399124146
5785000,0.7551226615905762
5786000,0.7633934020996094
5787000,0.7396191358566284
5788000,0.7938719987869263
5789000,0.7527384161949158
5790000,0.7289679646492004
5791000,0.7617760300636292
5792000,0.746110737323761
5793000,0.7536320090293884
5794000,0.7633836269378662
5795000,0.7588388323783875
5796000,0.8465466499328613
5797000,0.7594646215438843
5798000,0.7458527088165283
5799000,0.7187833786010742
5800000,0.7764471769332886
5801000,0.6745121479034424
5802000,0.7341454029083252
5803000,0.687649130821228
5804000,0.7326560020446777
5805000,0.6506962776184082
5806000,0.7128578424453735
5807000,0.708957314491272
5808000,0.721218466758728
5809000,0.6819150447845459
5810000,0.6835120320320129
5811000,0.7037577629089355
5812000,0.6555895805358887
5813000,0.6454024314880371
5814000,0.6718435287475586
5815000,0.6729636192321777
5816000,0.6659520268440247
5817000,0.6673966646194458
5818000,0.701425313949585
5819000,0.6280882358551025
5820000,0.6688740849494934
5821000,0.638790488243103
5822000,0.6340299844741821
5823000,0.6402894854545593
5824000,0.6115438938140869
5825000,0.6132796406745911
5826000,0.6368594169616699
5827000,0.6707704663276672
5828000,0.6425126791000366
5829000,0.631536602973938
5830000,0.6646410822868347
5831000,0.6577298641204834
5832000,0.6164141297340393
5833000,0.6279032230377197
5834000,0.6609432697296143
5835000,0.6161307096481323
5836000,0.6476997137069702
5837000,0.6068283319473267
5838000,0.6078950762748718
5839000,0.6705445051193237
5840000,0.6603343486785889
5841000,0.6090105772018433
5842000,0.6494854688644409
5843000,0.6444625854492188
5844000,0.6594690680503845
5845000,0.6186703443527222
5846000,0.6808719635009766
5847000,0.6415853500366211
5848000,0.6144497394561768
5849000,0.6157307624816895
5850000,0.6061086654663086
5851000,0.6145035028457642
5852000,0.6168241500854492
5853000,0.6340456604957581
5854000,0.6029500365257263
5855000,0.6192127466201782
5856000,0.6364880800247192
5857000,0.6393426060676575
5858000,0.603034257888794
5859000,0.6400574445724487
5860000,0.6339817047119141
5861000,0.6510597467422485
5862000,0.614061176776886
5863000,0.603847861289978
5864000,0.5756837129592896
5865000,0.6593243479728699
5866000,0.7119433879852295
5867000,0.6556642055511475
5868000,0.745140790939331
5869000,0.6446195840835571
5870000,0.6449291706085205
5871000,0.7299270629882812
5872000,0.7460758686065674
5873000,0.768653929233551
5874000,0.710648775100708
5875000,0.7437659502029419
5876000,0.7934297323226929
5877000,0.7021989822387695
5878000,0.9215230345726013
5879000,0.7836052775382996
5880000,0.9037253856658936
5881000,0.759799599647522
5882000,0.8379294872283936
5883000,0.856511652469635
5884000,0.8275793194770813
5885000,0.8733447194099426
5886000,0.8988366723060608
5887000,0.8863688111305237
5888000,0.7815840244293213
5889000,0.9168674349784851
5890000,0.966152548789978
5891000,0.9284619688987732
5892000,0.9671086072921753
5893000,1.1442644596099854
5894000,0.9465290307998657
5895000,1.1842865943908691
5896000,1.0880076885223389
5897000,1.0370357036590576
5898000,1.1195757389068604
5899000,1.0932245254516602
5900000,1.0960685014724731
5901000,1.1089838743209839
5902000,1.0577921867370605
5903000,1.1478031873703003
5904000,1.1036957502365112
5905000,1.1418986320495605
5906000,1.2689988613128662
5907000,1.1943427324295044
5908000,1.1333235502243042
5909000,1.18436861038208
5910000,1.0977251529693604
5911000,1.1239720582962036
5912000,1.2141335010528564
5913000,1.1019887924194336
5914000,1.1743015050888062
5915000,1.1850417852401733
5916000,1.2367732524871826
5917000,1.2078957557678223
5918000,1.1775366067886353
5919000,1.1588261127471924
5920000,1.0173990726470947
5921000,1.2182494401931763
5922000,1.1868113279342651
5923000,1.103506326675415
5924000,1.1068181991577148
5925000,1.0298311710357666
5926000,1.0996899604797363
5927000,1.1991586685180664
5928000,1.137035846710205
5929000,1.188056230545044
5930000,1.2159576416015625
5931000,1.1205782890319824
5932000,1.227022647857666
5933000,1.1072542667388916
5934000,1.2396286725997925
5935000,1.2108312845230103
5936000,1.1896424293518066
5937000,1.3035399913787842
5938000,1.123054027557373
5939000,1.1247762441635132
5940000,1.159477949142456
5941000,1.1151587963104248
5942000,1.1232653856277466
5943000,1.1634865999221802
5944000,1.0851058959960938
5945000,1.1974434852600098
5946000,1.0956326723098755
5947000,1.27854323387146
5948000,1.2608304023742676
5949000,1.1741251945495605
5950000,1.3008246421813965
5951000,1.1307666301727295
5952000,1.176283359527588
5953000,1.101806879043579
5954000,1.143136978149414
5955000,1.210474967956543
5956000,0.9921693801879883
5957000,1.271882176399231
5958000,1.2438626289367676
5959000,1.301990032196045
5960000,1.2573227882385254
5961000,1.0494952201843262
5962000,1.1509541273117065
5963000,1.2464145421981812
5964000,1.207270860671997
5965000,1.1291065216064453
5966000,1.1857857704162598
5967000,1.1763944625854492
5968000,1.258259892463684
5969000,1.1694258451461792
5970000,1.2312133312225342
5971000,1.1257989406585693
5972000,1.2298364639282227
5973000,1.1262568235397339
5974000,1.0023188591003418
5975000,1.1260569095611572
5976000,1.212449073791504
5977000,1.0842362642288208
5978000,1.0798336267471313
5979000,1.14974844455719
5980000,1.0800625085830688
5981000,1.1421459913253784
5982000,1.1337764263153076
5983000,1.187652349472046
5984000,1.11198091506958
5985000,1.1733320951461792
5986000,1.0746437311172485
5987000,1.143784761428833
5988000,1.0309178829193115
5989000,1.1074649095535278
5990000,1.1574320793151855
5991000,1.1793584823608398
5992000,1.1201574802398682
5993000,1.1594369411468506
5994000,1.0793293714523315
5995000,1.0693535804748535
5996000,1.1885814666748047
5997000,1.2795053720474243
5998000,1.1023926734924316
5999000,1.1805764436721802
6000000,1.1506831645965576
6001000,1.26725435256958
6002000,1.1696193218231201
6003000,1.229354977607727
6004000,1.2131249904632568
6005000,1.2601227760314941
6006000,1.0575156211853027
6007000,1.1515235900878906
6008000,1.1716772317886353
6009000,1.1343836784362793
6010000,1.0769920349121094
6011000,1.347556710243225
6012000,1.126212477684021
6013000,1.0801702737808228
6014000,1.1041409969329834
6015000,1.2661449909210205
6016000,1.3190830945968628
6017000,1.033588171005249
6018000,1.3082072734832764
6019000,1.2244281768798828
6020000,1.0669283866882324
6021000,1.0792236328125
6022000,1.0862915515899658
6023000,1.1414068937301636
6024000,1.1310577392578125
6025000,1.1153136491775513
6026000,1.1944084167480469
6027000,1.1404807567596436
6028000,1.1297286748886108
6029000,0.9212267398834229
6030000,1.0708285570144653
6031000,1.1088203191757202
6032000,1.0698368549346924
6033000,1.1243975162506104
6034000,1.0967894792556763
6035000,1.0609424114227295
6036000,1.0724025964736938
6037000,1.2471798658370972
6038000,1.2087860107421875
6039000,1.0764129161834717
6040000,1.110429286956787
6041000,1.25433349609375
6042000,1.170931339263916
6043000,1.1103811264038086
6044000,1.0822422504425049
6045000,1.1002742052078247
6046000,1.1723501682281494
6047000,1.0278092622756958
6048000,1.0517194271087646
6049000,1.0182304382324219
6050000,1.081662893295288
6051000,1.0101183652877808
6052000,0.9973372220993042
6053000,1.0331307649612427
6054000,1.068725824356079
6055000,1.0534671545028687
6056000,1.053907871246338
6057000,0.9353542923927307
6058000,0.9439725279808044
6059000,1.011507272720337
6060000,1.0091205835342407
6061000,0.8961827754974365
6062000,1.0006252527236938
6063000,0.9603552222251892
6064000,0.9050774574279785
6065000,0.8794491291046143
6066000,0.8024805784225464
6067000,0.9187672734260559
6068000,0.9286561012268066
6069000,0.7854342460632324
6070000,0.8262864351272583
6071000,0.8792381286621094
6072000,0.7809209823608398
6073000,0.8256132006645203
6074000,0.7637844681739807
6075000,0.8557962775230408
6076000,0.798828125
6077000,0.7918727397918701
6078000,0.8157899975776672
6079000,0.8100412487983704
6080000,0.8428488969802856
6081000,0.8284686803817749
6082000,0.8103702068328857
6083000,0.7663682699203491
6084000,0.7211579084396362
